condition,gen,n_hops,drift,ttr,n_tokens,build
walk_w040_S3,42,4,0.2468174248933792,0.8541666666666666,48,walk_w040_S3
walk_w040_S3,43,4,0.1910102665424347,0.8172043010752689,93,walk_w040_S3
walk_w040_S3,44,4,0.18322698771953583,0.8777777777777778,90,walk_w040_S3
walk_w040_S3,45,4,0.2171676605939865,0.9534883720930233,86,walk_w040_S3
walk_w040_S3,46,6,0.18635834753513336,0.8505747126436781,87,walk_w040_S3
walk_w040_S3,47,4,0.16162258386611938,0.8333333333333334,84,walk_w040_S3
walk_w040_S3,48,3,0.1241181269288063,0.8969072164948454,97,walk_w040_S3
walk_w040_S3,49,2,0.20885413885116577,0.9818181818181818,55,walk_w040_S3
walk_w040_S3,50,6,0.20455396175384521,0.9247311827956989,93,walk_w040_S3
walk_w040_S3,51,9,0.23560698330402374,0.9310344827586207,87,walk_w040_S3
walk_w040_S3,52,7,0.28000736236572266,0.8505747126436781,87,walk_w040_S3
walk_w040_S3,53,5,0.19782228767871857,0.7727272727272727,88,walk_w040_S3
walk_w040_S3,54,3,0.176259383559227,0.8522727272727273,88,walk_w040_S3
walk_w040_S3,55,2,0.19749480485916138,0.9393939393939394,33,walk_w040_S3
walk_w040_S3,56,5,0.1958542913198471,0.8795180722891566,83,walk_w040_S3
walk_w040_S3,57,4,0.22228649258613586,0.8863636363636364,88,walk_w040_S3
walk_w040_S3,58,5,0.269957959651947,0.8909090909090909,55,walk_w040_S3
walk_w040_S3,59,6,0.4791465103626251,0.8833333333333333,60,walk_w040_S3
walk_w040_S3,60,4,0.2414238154888153,0.8688524590163934,61,walk_w040_S3
walk_w040_S3,61,3,0.13160496950149536,0.9423076923076923,104,walk_w040_S3
walk_w040_S3,62,8,0.2504054605960846,0.9318181818181818,88,walk_w040_S3
walk_w040_S3,63,5,0.2112465649843216,0.8876404494382022,89,walk_w040_S3
walk_w040_S3,64,4,0.14769399166107178,0.8736842105263158,95,walk_w040_S3
walk_w040_S3,65,2,0.3768344223499298,0.9516129032258065,62,walk_w040_S3
walk_w040_S3,66,4,0.17200502753257751,0.8279569892473119,93,walk_w040_S3
walk_w040_S3,67,4,0.1519910842180252,0.8390804597701149,87,walk_w040_S3
walk_w040_S3,68,5,0.3693789839744568,0.8727272727272727,55,walk_w040_S3
walk_w040_S3,69,8,0.18790268898010254,0.9157894736842105,95,walk_w040_S3
walk_w040_S3,70,4,0.29832616448402405,0.9411764705882353,34,walk_w040_S3
walk_w040_S3,71,4,0.1318175345659256,0.8958333333333334,96,walk_w040_S3
walk_w040_S3,72,4,0.33327871561050415,0.9072164948453608,97,walk_w040_S3
walk_w040_S3,73,2,0.351028710603714,0.9285714285714286,14,walk_w040_S3
walk_w040_S3,74,4,0.19876277446746826,0.8591549295774648,71,walk_w040_S3
walk_w040_S3,75,8,0.2912834882736206,0.8791208791208791,91,walk_w040_S3
walk_w040_S3,76,5,0.27607083320617676,0.8135593220338984,59,walk_w040_S3
walk_w040_S3,77,3,0.21436522901058197,0.9534883720930233,43,walk_w040_S3
walk_w040_S3,78,4,0.2522658705711365,0.9069767441860465,86,walk_w040_S3
walk_w040_S3,79,3,0.2528516352176666,0.8571428571428571,49,walk_w040_S3
walk_w040_S3,80,5,0.11852643638849258,0.9368421052631579,95,walk_w040_S3
walk_w040_S3,81,5,0.222004696726799,0.8089887640449438,89,walk_w040_S3
walk_w040_S3,82,6,0.18547914922237396,0.8350515463917526,97,walk_w040_S3
walk_w040_S3,83,5,0.1979263722896576,0.8641975308641975,81,walk_w040_S3
walk_w040_S3,84,10,0.2834954857826233,0.8817204301075269,93,walk_w040_S3
walk_w040_S3,85,7,0.1495843231678009,0.9120879120879121,91,walk_w040_S3
walk_w040_S3,86,5,0.15305954217910767,0.8762886597938144,97,walk_w040_S3
walk_w040_S3,87,8,0.2745411992073059,0.9425287356321839,87,walk_w040_S3
walk_w040_S3,88,2,0.11776483058929443,0.9777777777777777,45,walk_w040_S3
walk_w040_S3,89,6,0.21157880127429962,0.9,90,walk_w040_S3
walk_w040_S3,90,7,0.3612516522407532,0.9468085106382979,94,walk_w040_S3
walk_w040_S3,91,2,0.13408207893371582,0.9310344827586207,58,walk_w040_S3
walk_w040_S3,92,2,0.1375979483127594,0.9120879120879121,91,walk_w040_S3
walk_w040_S3,93,2,0.347734272480011,0.9142857142857143,35,walk_w040_S3
walk_w040_S3,94,2,0.13788476586341858,0.9,90,walk_w040_S3
walk_w040_S3,95,4,0.10461662709712982,0.9381443298969072,97,walk_w040_S3
walk_w040_S3,96,1,0.6846863031387329,1.0,13,walk_w040_S3
walk_w040_S3,97,8,0.24393555521965027,0.9036144578313253,83,walk_w040_S3
walk_w040_S3,98,6,0.27158454060554504,0.9340659340659341,91,walk_w040_S3
walk_w040_S3,99,5,0.17177972197532654,0.9285714285714286,56,walk_w040_S3
walk_w070_S3,0,4,0.2766597270965576,1.0,36,walk_w070_S3
walk_w070_S3,1,4,0.22523421049118042,0.8260869565217391,92,walk_w070_S3
walk_w070_S3,2,6,0.22282885015010834,0.8953488372093024,86,walk_w070_S3
walk_w070_S3,3,5,0.17603151500225067,0.8372093023255814,86,walk_w070_S3
walk_w070_S3,4,5,0.18741074204444885,0.8444444444444444,90,walk_w070_S3
walk_w070_S3,5,5,0.2072494477033615,0.8888888888888888,99,walk_w070_S3
walk_w070_S3,6,3,0.24960832297801971,0.9333333333333333,30,walk_w070_S3
walk_w070_S3,7,3,0.1652671843767166,0.9722222222222222,72,walk_w070_S3
walk_w070_S3,8,5,0.1987820565700531,0.8723404255319149,94,walk_w070_S3
walk_w070_S3,9,10,0.3460553288459778,0.9444444444444444,90,walk_w070_S3
walk_w070_S3,10,3,0.15004725754261017,0.8152173913043478,92,walk_w070_S3
walk_w070_S3,11,5,0.3571861982345581,0.9523809523809523,42,walk_w070_S3
walk_w070_S3,12,6,0.21245594322681427,0.8709677419354839,93,walk_w070_S3
walk_w070_S3,13,3,0.1315762996673584,0.8947368421052632,95,walk_w070_S3
walk_w070_S3,14,5,0.2481549084186554,0.9736842105263158,76,walk_w070_S3
walk_w070_S3,15,7,0.1791945993900299,0.8709677419354839,93,walk_w070_S3
walk_w070_S3,16,3,0.20129899680614471,0.978021978021978,91,walk_w070_S3
walk_w070_S3,17,4,0.2261170595884323,0.9166666666666666,84,walk_w070_S3
walk_w070_S3,18,8,0.30533576011657715,0.8987341772151899,79,walk_w070_S3
walk_w070_S3,19,5,0.22564320266246796,0.8131868131868132,91,walk_w070_S3
walk_w070_S3,20,4,0.2757170796394348,0.9210526315789473,38,walk_w070_S3
walk_w070_S3,21,5,0.3236469626426697,0.9444444444444444,54,walk_w070_S3
walk_w070_S3,22,5,0.2573300302028656,0.875,56,walk_w070_S3
walk_w070_S3,23,5,0.20407989621162415,0.8870967741935484,62,walk_w070_S3
walk_w070_S3,24,6,0.20206545293331146,0.9113924050632911,79,walk_w070_S3
walk_w070_S3,25,5,0.21833138167858124,0.8539325842696629,89,walk_w070_S3
walk_w070_S3,26,10,0.3718135952949524,0.8850574712643678,87,walk_w070_S3
walk_w070_S3,27,8,0.2831864058971405,0.9270833333333334,96,walk_w070_S3
walk_w070_S3,28,3,0.1605164259672165,0.9090909090909091,99,walk_w070_S3
walk_w070_S3,29,6,0.20929868519306183,0.8809523809523809,84,walk_w070_S3
walk_w070_S3,30,3,0.12570816278457642,0.9230769230769231,91,walk_w070_S3
walk_w070_S3,31,3,0.15392743051052094,0.9156626506024096,83,walk_w070_S3
walk_w070_S3,32,6,0.2492302507162094,0.9431818181818182,88,walk_w070_S3
walk_w070_S3,33,3,0.3402458727359772,0.9583333333333334,96,walk_w070_S3
walk_w070_S3,34,2,0.1239393949508667,0.9428571428571428,35,walk_w070_S3
walk_w070_S3,35,5,0.17737728357315063,0.9032258064516129,93,walk_w070_S3
walk_w070_S3,36,4,0.1561344563961029,0.8723404255319149,94,walk_w070_S3
walk_w070_S3,37,5,0.22644515335559845,0.9545454545454546,44,walk_w070_S3
walk_w070_S3,38,2,0.1342630684375763,0.9666666666666667,90,walk_w070_S3
walk_w070_S3,39,4,0.20853064954280853,0.8111111111111111,90,walk_w070_S3
walk_w070_S3,40,4,0.23948447406291962,0.9072164948453608,97,walk_w070_S3
walk_w070_S3,41,5,0.4387267529964447,0.8928571428571429,84,walk_w070_S3
walk_w070_S3,42,7,0.3025810420513153,0.9270833333333334,96,walk_w070_S3
walk_w070_S3,43,4,0.21771648526191711,0.896551724137931,58,walk_w070_S3
walk_w070_S3,44,1,0.10465842485427856,0.9130434782608695,46,walk_w070_S3
walk_w070_S3,45,3,0.15946535766124725,0.8404255319148937,94,walk_w070_S3
walk_w070_S3,46,10,0.2667911946773529,0.7912087912087912,91,walk_w070_S3
walk_w070_S3,47,9,0.2447255402803421,0.9397590361445783,83,walk_w070_S3
walk_w070_S3,48,5,0.25263768434524536,0.8901098901098901,91,walk_w070_S3
walk_w070_S3,49,1,0.07973062992095947,0.9292929292929293,99,walk_w070_S3
walk_w070_S3,50,3,0.1798340529203415,0.9263157894736842,95,walk_w070_S3
walk_w070_S3,51,5,0.23863768577575684,0.9594594594594594,74,walk_w070_S3
walk_w070_S3,52,10,0.3572677969932556,0.8604651162790697,86,walk_w070_S3
walk_w070_S3,53,4,0.19879429042339325,0.8202247191011236,89,walk_w070_S3
walk_w070_S3,54,4,0.2891244888305664,0.9433962264150944,53,walk_w070_S3
walk_w070_S3,55,1,0.12857651710510254,0.967741935483871,31,walk_w070_S3
walk_w070_S3,56,5,0.1989971399307251,0.9142857142857143,70,walk_w070_S3
walk_w070_S3,57,4,0.23820309340953827,0.8764044943820225,89,walk_w070_S3
walk_w070_S3,58,6,0.47199463844299316,0.9056603773584906,53,walk_w070_S3
walk_w070_S3,59,4,0.17372356355190277,0.8241758241758241,91,walk_w070_S3
walk_w070_S3,60,5,0.19176851212978363,0.9523809523809523,63,walk_w070_S3
walk_w070_S3,61,4,0.19709627330303192,0.851063829787234,94,walk_w070_S3
walk_w070_S3,62,3,0.23333466053009033,0.9545454545454546,44,walk_w070_S3
walk_w070_S3,63,3,0.09131819009780884,0.9021739130434783,92,walk_w070_S3
walk_w070_S3,64,8,0.3401561975479126,0.9111111111111111,90,walk_w070_S3
walk_w070_S3,65,2,0.0959676206111908,0.8977272727272727,88,walk_w070_S3
walk_w070_S3,66,4,0.26607638597488403,0.8791208791208791,91,walk_w070_S3
walk_w070_S3,67,4,0.1759347915649414,0.8686868686868687,99,walk_w070_S3
walk_w070_S3,68,4,0.27110162377357483,0.9433962264150944,53,walk_w070_S3
walk_w070_S3,69,8,0.1721729040145874,0.8736842105263158,95,walk_w070_S3
walk_w070_S3,70,6,0.15281422436237335,0.927536231884058,69,walk_w070_S3
walk_w070_S3,71,6,0.24528205394744873,0.8888888888888888,90,walk_w070_S3
walk_w070_S3,72,6,0.2426440715789795,0.8181818181818182,88,walk_w070_S3
walk_w070_S3,73,5,0.21193566918373108,0.9230769230769231,78,walk_w070_S3
walk_w070_S3,74,2,0.1911904215812683,0.9381443298969072,97,walk_w070_S3
walk_w070_S3,75,11,0.26137492060661316,0.8295454545454546,88,walk_w070_S3
walk_w070_S3,76,7,0.18996722996234894,0.8461538461538461,91,walk_w070_S3
walk_w070_S3,77,4,0.19790346920490265,0.7777777777777778,90,walk_w070_S3
walk_w070_S3,78,3,0.12144603580236435,0.8297872340425532,94,walk_w070_S3
walk_w070_S3,79,3,0.22173674404621124,0.9583333333333334,48,walk_w070_S3
walk_w070_S3,80,7,0.1877424567937851,0.9545454545454546,88,walk_w070_S3
walk_w070_S3,81,5,0.24697355926036835,0.8068181818181818,88,walk_w070_S3
walk_w070_S3,82,3,0.3089877665042877,0.8837209302325582,43,walk_w070_S3
walk_w070_S3,83,5,0.2531684935092926,0.8876404494382022,89,walk_w070_S3
walk_w070_S3,84,9,0.1920214742422104,0.8681318681318682,91,walk_w070_S3
walk_w070_S3,85,0,,1.0,5,walk_w070_S3
walk_w070_S3,86,4,0.17538826167583466,0.8526315789473684,95,walk_w070_S3
walk_w070_S3,87,8,0.21684379875659943,0.9333333333333333,90,walk_w070_S3
walk_w070_S3,88,5,0.1861899346113205,0.8969072164948454,97,walk_w070_S3
walk_w070_S3,89,3,0.2251872569322586,0.8714285714285714,70,walk_w070_S3
walk_w070_S3,90,10,0.3729972243309021,0.9125,80,walk_w070_S3
walk_w070_S3,91,6,0.34532681107521057,0.898876404494382,89,walk_w070_S3
walk_w070_S3,92,2,0.094806969165802,0.9534883720930233,86,walk_w070_S3
walk_w070_S3,93,4,0.2057093232870102,0.9230769230769231,65,walk_w070_S3
walk_w070_S3,94,7,0.24967117607593536,0.8260869565217391,92,walk_w070_S3
walk_w070_S3,95,6,0.2273726463317871,0.8586956521739131,92,walk_w070_S3
walk_w070_S3,96,4,0.4968227744102478,0.875,80,walk_w070_S3
walk_w070_S3,97,5,0.21055153012275696,0.8135593220338984,59,walk_w070_S3
walk_w070_S3,98,3,0.10802867263555527,0.9175257731958762,97,walk_w070_S3
walk_w070_S3,99,4,0.16438926756381989,0.9583333333333334,48,walk_w070_S3
walk_w100_S3,0,3,0.25906673073768616,0.9782608695652174,46,walk_w100_S3
walk_w100_S3,1,4,0.2283516824245453,0.8043478260869565,92,walk_w100_S3
walk_w100_S3,2,7,0.23504404723644257,0.9032258064516129,93,walk_w100_S3
walk_w100_S3,3,0,,1.0,8,walk_w100_S3
walk_w100_S3,4,3,0.3394083082675934,0.9393939393939394,33,walk_w100_S3
walk_w100_S3,5,1,0.14144009351730347,0.9387755102040817,98,walk_w100_S3
walk_w100_S3,6,6,0.20593543350696564,0.8421052631578947,95,walk_w100_S3
walk_w100_S3,7,4,0.19200389087200165,0.9655172413793104,87,walk_w100_S3
walk_w100_S3,8,4,0.15774469077587128,0.9222222222222223,90,walk_w100_S3
walk_w100_S3,9,8,0.33089691400527954,0.8933333333333333,75,walk_w100_S3
walk_w100_S3,10,4,0.15149453282356262,0.8602150537634409,93,walk_w100_S3
walk_w100_S3,11,9,0.31148988008499146,0.9135802469135802,81,walk_w100_S3
walk_w100_S3,12,3,0.35883617401123047,0.875,24,walk_w100_S3
walk_w100_S3,13,7,0.3322732746601105,0.8961038961038961,77,walk_w100_S3
walk_w100_S3,14,2,0.1270921230316162,0.9615384615384616,26,walk_w100_S3
walk_w100_S3,15,3,0.13136030733585358,0.8602150537634409,93,walk_w100_S3
walk_w100_S3,16,5,0.214273601770401,0.8902439024390244,82,walk_w100_S3
walk_w100_S3,17,5,0.16881637275218964,0.8611111111111112,72,walk_w100_S3
walk_w100_S3,18,3,0.14874792098999023,0.9387755102040817,98,walk_w100_S3
walk_w100_S3,19,4,0.21657828986644745,0.8111111111111111,90,walk_w100_S3
walk_w100_S3,20,6,0.2435576468706131,0.8703703703703703,54,walk_w100_S3
walk_w100_S3,21,11,0.3942764103412628,0.8292682926829268,82,walk_w100_S3
walk_w100_S3,22,8,0.27486923336982727,0.8488372093023255,86,walk_w100_S3
walk_w100_S3,23,9,0.2623986303806305,0.8522727272727273,88,walk_w100_S3
walk_w100_S3,24,3,0.19793106615543365,0.8695652173913043,46,walk_w100_S3
walk_w100_S3,25,6,0.2008388489484787,0.9021739130434783,92,walk_w100_S3
walk_w100_S3,26,9,0.40727460384368896,0.9176470588235294,85,walk_w100_S3
walk_w100_S3,27,5,0.16205480694770813,0.8556701030927835,97,walk_w100_S3
walk_w100_S3,28,5,0.16338419914245605,0.9479166666666666,96,walk_w100_S3
walk_w100_S3,29,5,0.19040122628211975,0.8681318681318682,91,walk_w100_S3
walk_w100_S3,30,8,0.2726101279258728,0.8714285714285714,70,walk_w100_S3
walk_w100_S3,31,9,0.2693479657173157,0.927710843373494,83,walk_w100_S3
walk_w100_S3,32,6,0.26042699813842773,0.8524590163934426,61,walk_w100_S3
walk_w100_S3,33,4,0.13137738406658173,0.9090909090909091,77,walk_w100_S3
walk_w100_S3,34,2,0.1239393949508667,0.9428571428571428,35,walk_w100_S3
walk_w100_S3,35,1,0.08997344970703125,0.91,100,walk_w100_S3
walk_w100_S3,36,7,0.2138497531414032,0.8586956521739131,92,walk_w100_S3
walk_w100_S3,37,5,0.39717617630958557,0.8775510204081632,49,walk_w100_S3
walk_w100_S3,38,3,0.11847293376922607,0.8723404255319149,94,walk_w100_S3
walk_w100_S3,39,5,0.16996020078659058,0.8571428571428571,91,walk_w100_S3
walk_w100_S3,40,5,0.20996026694774628,0.8369565217391305,92,walk_w100_S3
walk_w100_S3,41,0,,1.0,20,walk_w100_S3
walk_w100_S3,42,7,0.2599591910839081,0.9072164948453608,97,walk_w100_S3
walk_w100_S3,43,5,0.1860891878604889,0.9175257731958762,97,walk_w100_S3
walk_w100_S3,44,5,0.17435988783836365,0.7849462365591398,93,walk_w100_S3
walk_w100_S3,45,4,0.1529662311077118,0.9456521739130435,92,walk_w100_S3
walk_w100_S3,46,5,0.17217767238616943,0.8461538461538461,91,walk_w100_S3
walk_w100_S3,47,6,0.32782143354415894,0.8441558441558441,77,walk_w100_S3
walk_w100_S3,48,4,0.23204810917377472,0.945054945054945,91,walk_w100_S3
walk_w100_S3,49,4,0.20763133466243744,0.9368421052631579,95,walk_w100_S3
walk_w100_S3,50,5,0.24863281846046448,0.9139784946236559,93,walk_w100_S3
walk_w100_S3,51,9,0.18616564571857452,0.8947368421052632,95,walk_w100_S3
walk_w100_S3,52,3,0.2685517370700836,1.0,25,walk_w100_S3
walk_w100_S3,53,3,0.34819602966308594,0.96,25,walk_w100_S3
walk_w100_S3,54,7,0.30821800231933594,0.8604651162790697,86,walk_w100_S3
walk_w100_S3,55,4,0.20137283205986023,0.9270833333333334,96,walk_w100_S3
walk_w100_S3,56,2,0.25556856393814087,0.9166666666666666,36,walk_w100_S3
walk_w100_S3,57,3,0.16494373977184296,0.8555555555555555,90,walk_w100_S3
walk_w100_S3,58,3,0.27305975556373596,0.9459459459459459,37,walk_w100_S3
walk_w100_S3,59,6,0.23007027804851532,0.8241758241758241,91,walk_w100_S3
walk_w100_S3,60,3,0.25991562008857727,0.9090909090909091,44,walk_w100_S3
walk_w100_S3,61,3,0.3158731460571289,0.9111111111111111,45,walk_w100_S3
walk_w100_S3,62,8,0.2226254642009735,0.927536231884058,69,walk_w100_S3
walk_w100_S3,63,2,0.19272813200950623,0.9354838709677419,31,walk_w100_S3
walk_w100_S3,64,4,0.17873941361904144,0.7974683544303798,79,walk_w100_S3
walk_w100_S3,65,5,0.2425890415906906,0.9213483146067416,89,walk_w100_S3
walk_w100_S3,66,3,0.14815472066402435,0.9021739130434783,92,walk_w100_S3
walk_w100_S3,67,4,0.2083328515291214,0.8350515463917526,97,walk_w100_S3
walk_w100_S3,68,5,0.21457724273204803,0.8809523809523809,84,walk_w100_S3
walk_w100_S3,69,8,0.17264312505722046,0.9473684210526315,95,walk_w100_S3
walk_w100_S3,70,9,0.26121625304222107,0.926829268292683,82,walk_w100_S3
walk_w100_S3,71,3,0.166349396109581,0.8604651162790697,86,walk_w100_S3
walk_w100_S3,72,5,0.37074869871139526,0.8297872340425532,47,walk_w100_S3
walk_w100_S3,73,4,0.1362932026386261,0.8441558441558441,77,walk_w100_S3
walk_w100_S3,74,4,0.19733929634094238,0.9239130434782609,92,walk_w100_S3
walk_w100_S3,75,6,0.17790544033050537,0.8032786885245902,61,walk_w100_S3
walk_w100_S3,76,2,0.11385893821716309,0.8571428571428571,63,walk_w100_S3
walk_w100_S3,77,6,0.25693032145500183,0.7868852459016393,61,walk_w100_S3
walk_w100_S3,78,7,0.21533504128456116,0.8791208791208791,91,walk_w100_S3
walk_w100_S3,79,6,0.28200945258140564,0.8641975308641975,81,walk_w100_S3
walk_w100_S3,80,5,0.1881215125322342,0.8735632183908046,87,walk_w100_S3
walk_w100_S3,81,4,0.18432556092739105,0.9210526315789473,76,walk_w100_S3
walk_w100_S3,82,6,0.19176296889781952,0.8131868131868132,91,walk_w100_S3
walk_w100_S3,83,6,0.16085928678512573,0.8636363636363636,88,walk_w100_S3
walk_w100_S3,84,1,0.14982473850250244,0.9487179487179487,39,walk_w100_S3
walk_w100_S3,85,6,0.287815123796463,0.8709677419354839,62,walk_w100_S3
walk_w100_S3,86,5,0.23344597220420837,0.8372093023255814,86,walk_w100_S3
walk_w100_S3,87,4,0.20239166915416718,0.9230769230769231,91,walk_w100_S3
walk_w100_S3,88,7,0.21761105954647064,0.8791208791208791,91,walk_w100_S3
walk_w100_S3,89,5,0.16084040701389313,0.9130434782608695,92,walk_w100_S3
walk_w100_S3,90,9,0.33338671922683716,0.8913043478260869,92,walk_w100_S3
walk_w100_S3,91,8,0.3492252826690674,0.9101123595505618,89,walk_w100_S3
walk_w100_S3,92,2,0.1128380298614502,0.8539325842696629,89,walk_w100_S3
walk_w100_S3,93,7,0.30594006180763245,0.926829268292683,41,walk_w100_S3
walk_w100_S3,94,3,0.1305636316537857,0.9696969696969697,99,walk_w100_S3
walk_w100_S3,95,2,0.1613122820854187,0.8979591836734694,49,walk_w100_S3
walk_w100_S3,96,3,0.18700434267520905,0.9814814814814815,54,walk_w100_S3
walk_w100_S3,97,2,0.2120913863182068,0.9642857142857143,56,walk_w100_S3
walk_w100_S3,98,5,0.2969755232334137,0.9213483146067416,89,walk_w100_S3
walk_w100_S3,99,2,0.21016013622283936,1.0,21,walk_w100_S3
walk_S3,0,3,0.1428073644638061,0.9306930693069309,101,walk_S3
walk_S3,1,1,0.4906002283096313,1.0,13,walk_S3
walk_S3,2,6,0.1886812001466751,0.9052631578947368,95,walk_S3
walk_S3,3,1,0.0737587809562683,0.9629629629629628,27,walk_S3
walk_S3,4,7,0.2572180330753326,0.8701298701298701,77,walk_S3
walk_S3,5,3,0.1111965999007225,0.8787878787878788,99,walk_S3
walk_S3,6,3,0.2182769328355789,0.9651162790697676,86,walk_S3
walk_S3,7,6,0.3140991032123565,0.9375,48,walk_S3
walk_S3,8,5,0.1893772631883621,0.8817204301075269,93,walk_S3
walk_S3,9,7,0.1674714088439941,0.8947368421052632,95,walk_S3
walk_S3,10,3,0.217122197151184,0.9239130434782608,92,walk_S3
walk_S3,11,4,0.3378339409828186,0.945945945945946,37,walk_S3
walk_S3,12,2,0.3064290583133697,0.8695652173913043,23,walk_S3
walk_S3,13,7,0.2424942255020141,0.9130434782608696,92,walk_S3
walk_S3,14,1,0.2770572900772095,0.8666666666666667,15,walk_S3
walk_S3,15,2,0.202650249004364,0.9411764705882352,51,walk_S3
walk_S3,16,6,0.2817816138267517,0.8478260869565217,92,walk_S3
walk_S3,17,3,0.1885058283805847,0.8552631578947368,76,walk_S3
walk_S3,18,3,0.1146377101540565,0.9479166666666666,96,walk_S3
walk_S3,19,5,0.2078883200883865,0.7888888888888889,90,walk_S3
walk_S3,20,4,0.2006569802761078,0.9661016949152542,59,walk_S3
walk_S3,21,4,0.1563911736011505,0.8351648351648352,91,walk_S3
walk_S3,22,3,0.4066672325134277,0.96,25,walk_S3
walk_S3,23,5,0.2985834181308746,0.902439024390244,41,walk_S3
walk_S3,24,3,0.115161120891571,0.8181818181818182,66,walk_S3
walk_S3,25,5,0.2265792340040207,0.9285714285714286,84,walk_S3
walk_S3,26,6,0.3427843153476715,0.8679245283018868,53,walk_S3
walk_S3,27,7,0.1584847718477249,0.8924731182795699,93,walk_S3
walk_S3,28,3,0.343140959739685,0.9130434782608696,92,walk_S3
walk_S3,29,5,0.2183514535427093,0.8850574712643678,87,walk_S3
walk_S3,30,4,0.2130064219236374,0.9622641509433962,53,walk_S3
walk_S3,31,10,0.3328116536140442,0.9193548387096774,62,walk_S3
walk_S3,32,6,0.2719751000404358,0.8656716417910447,67,walk_S3
walk_S3,33,4,0.1708650887012481,0.8865979381443299,97,walk_S3
walk_S3,34,1,0.1676618456840515,1.0,21,walk_S3
walk_S3,35,3,0.1310144513845443,0.9278350515463918,97,walk_S3
walk_S3,36,9,0.3149650394916534,0.8131868131868132,91,walk_S3
walk_S3,37,1,0.2102493643760681,0.8837209302325582,43,walk_S3
walk_S3,38,6,0.3124074041843414,0.8732394366197183,71,walk_S3
walk_S3,39,3,0.2043225169181823,0.9404761904761904,84,walk_S3
walk_S3,40,3,0.1451656222343444,0.7857142857142857,98,walk_S3
walk_S3,41,5,0.2372297495603561,0.9438202247191012,89,walk_S3
walk_S3,42,4,0.2835860252380371,0.9393939393939394,33,walk_S3
walk_S3,43,3,0.1627443432807922,0.8105263157894737,95,walk_S3
walk_S3,44,3,0.1364187449216842,0.8470588235294118,85,walk_S3
walk_S3,45,0,,1.0,9,walk_S3
walk_S3,46,3,0.1343761086463928,0.9278350515463918,97,walk_S3
walk_S3,47,4,0.1373805850744247,0.8723404255319149,94,walk_S3
walk_S3,48,6,0.1978358477354049,0.8555555555555555,90,walk_S3
walk_S3,49,1,0.3432378768920898,0.935483870967742,31,walk_S3
walk_S3,50,5,0.1568378508090973,0.7708333333333334,96,walk_S3
walk_S3,51,11,0.2331104427576065,0.8804347826086957,92,walk_S3
walk_S3,52,6,0.2519510388374328,0.8985507246376812,69,walk_S3
walk_S3,53,3,0.2663170993328094,0.9,40,walk_S3
walk_S3,54,2,0.3073976039886474,0.9428571428571428,35,walk_S3
walk_S3,55,7,0.2238857001066208,0.9666666666666668,90,walk_S3
walk_S3,56,6,0.1650773882865905,0.913978494623656,93,walk_S3
walk_S3,57,8,0.2514177560806274,0.8947368421052632,95,walk_S3
walk_S3,58,0,,1.0,7,walk_S3
walk_S3,59,5,0.1889907568693161,0.8089887640449438,89,walk_S3
walk_S3,60,8,0.2358269393444061,0.948051948051948,77,walk_S3
walk_S3,61,3,0.1844882220029831,0.8941176470588236,85,walk_S3
walk_S3,62,6,0.1871295124292373,0.875,96,walk_S3
walk_S3,63,6,0.2148052304983139,0.8651685393258427,89,walk_S3
walk_S3,64,6,0.2364177107810974,0.8571428571428571,91,walk_S3
walk_S3,65,4,0.1547728180885315,0.956043956043956,91,walk_S3
walk_S3,66,3,0.1563217490911483,0.8191489361702128,94,walk_S3
walk_S3,67,7,0.1982089579105377,0.927710843373494,83,walk_S3
walk_S3,68,5,0.2153410613536834,0.9333333333333332,60,walk_S3
walk_S3,69,7,0.3146305680274963,0.8936170212765957,94,walk_S3
walk_S3,70,10,0.1772657632827758,0.912087912087912,91,walk_S3
walk_S3,71,2,0.226030170917511,0.92,25,walk_S3
walk_S3,72,2,0.0835707783699035,0.9583333333333334,96,walk_S3
walk_S3,73,7,0.20870903134346,0.8636363636363636,88,walk_S3
walk_S3,74,4,0.1574296653270721,0.9101123595505618,89,walk_S3
walk_S3,75,6,0.2512913644313812,0.8791208791208791,91,walk_S3
walk_S3,76,4,0.1456545889377594,0.9148936170212766,94,walk_S3
walk_S3,77,5,0.2233073264360427,0.9010989010989012,91,walk_S3
walk_S3,78,3,0.1460003703832626,0.9111111111111112,45,walk_S3
walk_S3,79,2,0.2830726206302643,0.9666666666666668,30,walk_S3
walk_S3,80,5,0.2769519388675689,0.9021739130434784,92,walk_S3
walk_S3,81,3,0.1712867766618728,0.9,90,walk_S3
walk_S3,82,8,0.3505829274654388,0.9090909090909092,77,walk_S3
walk_S3,83,5,0.2667986750602722,0.8539325842696629,89,walk_S3
walk_S3,84,4,0.2850235104560852,0.8395061728395061,81,walk_S3
walk_S3,85,4,0.3220917582511902,0.8823529411764706,34,walk_S3
walk_S3,86,4,0.1710710823535919,0.9032258064516128,93,walk_S3
walk_S3,87,3,0.1121646985411644,0.8723404255319149,94,walk_S3
walk_S3,88,1,0.380117118358612,0.967741935483871,31,walk_S3
walk_S3,89,2,0.2824020683765411,1.0,31,walk_S3
walk_S3,90,0,,0.9444444444444444,18,walk_S3
walk_S3,91,4,0.2463180422782898,0.8666666666666667,90,walk_S3
walk_S3,92,3,0.1838751286268234,0.8876404494382022,89,walk_S3
